epoch,accuracy,loss,val_accuracy,val_loss
9,0.9405404925346375,0.19509200751781464,0.9692307114601135,0.11554422974586487
10,0.9648648500442505,0.11986792832612991,0.9743589162826538,0.08833207935094833
11,0.9720720052719116,0.09966445714235306,0.9794871211051941,0.0719577819108963
12,0.9774774312973022,0.07830999791622162,0.9641025066375732,0.07381471991539001
13,0.9828828573226929,0.06739160418510437,0.9743589162826538,0.06876903027296066
14,0.9792792201042175,0.06114179268479347,0.9743589162826538,0.0715329721570015
15,0.9864864349365234,0.047422751784324646,0.9743589162826538,0.058733321726322174
16,0.9837837219238281,0.044115688651800156,0.9794871211051941,0.05429479479789734
17,0.9882882237434387,0.03999689966440201,0.9794871211051941,0.0513988621532917
18,0.9864864349365234,0.04378980025649071,0.9692307114601135,0.0595884807407856
19,0.9864864349365234,0.04313105344772339,0.9846153259277344,0.04567969590425491
