epoch,accuracy,loss,val_accuracy,val_loss
9,0.906306266784668,0.2730990946292877,0.923076868057251,0.178102046251297
10,0.9621621370315552,0.1455012708902359,0.9333332777023315,0.1615591198205948
11,0.9648648500442505,0.11719520390033722,0.923076868057251,0.17507073283195496
12,0.9720720052719116,0.0984749048948288,0.9435896873474121,0.14319530129432678
13,0.9711711406707764,0.09237147122621536,0.9538460969924927,0.12672196328639984
14,0.9738738536834717,0.09442998468875885,0.9641025066375732,0.09869465231895447
15,0.975675642490387,0.07221613824367523,0.9435896873474121,0.12638114392757416
16,0.9801801443099976,0.07381141185760498,0.9641025066375732,0.09031643718481064
17,0.9828828573226929,0.0678560882806778,0.9641025066375732,0.07686071842908859
18,0.9819819331169128,0.059722788631916046,0.9435896873474121,0.12471158802509308
19,0.9900900721549988,0.04929225519299507,0.9692307114601135,0.09077171981334686
