epoch,accuracy,loss,val_accuracy,val_loss
9,0.5027026534080505,0.9828490614891052,0.687179446220398,0.6106308102607727
10,0.8342341780662537,0.3935411870479584,0.8717948198318481,0.36661484837532043
11,0.9261260628700256,0.182504802942276,0.958974301815033,0.09740971028804779
12,0.9648648500442505,0.1017245501279831,0.9487178921699524,0.15953890979290009
13,0.967567503452301,0.09400569647550583,0.9794871211051941,0.06528307497501373
14,0.9648648500442505,0.0889849066734314,0.9692307114601135,0.09018758684396744
15,0.9657657146453857,0.09738349914550781,0.9641025066375732,0.14117251336574554
16,0.9738738536834717,0.06437212973833084,0.9641025066375732,0.07609850913286209
17,0.9855855703353882,0.04509079456329346,0.9641025066375732,0.0873226523399353
18,0.9801801443099976,0.049141548573970795,0.9846153259277344,0.05108146369457245
19,0.9792792201042175,0.053526829928159714,0.9641025066375732,0.11962621659040451
