epoch,accuracy,loss,val_accuracy,val_loss
0,0.3423423171043396,1.1226807832717896,0.3589743375778198,1.0998625755310059
1,0.37837836146354675,1.0917351245880127,0.41025638580322266,1.0841901302337646
2,0.4216215908527374,1.0781211853027344,0.4051281809806824,1.0755735635757446
3,0.41711708903312683,1.0668563842773438,0.579487144947052,1.064537525177002
4,0.5036035776138306,1.0535287857055664,0.5641025304794312,1.0520919561386108
5,0.48198196291923523,1.0411722660064697,0.5743589401245117,1.042241096496582
6,0.5027026534080505,1.034704327583313,0.615384578704834,1.032869577407837
7,0.5252252221107483,1.0200320482254028,0.5333333015441895,1.0235227346420288
8,0.5738738775253296,1.0066479444503784,0.6358973979949951,1.0100433826446533
9,0.5828828811645508,0.9978203773498535,0.6307691931724548,1.00015389919281
