epoch,accuracy,loss,val_accuracy,val_loss
9,0.9009008407592773,0.25444358587265015,0.8923076391220093,0.2414768636226654
10,0.9378377795219421,0.19778814911842346,0.8615384101867676,0.28897202014923096
11,0.945044994354248,0.164827361702919,0.8564102053642273,0.3691914975643158
12,0.9576576352119446,0.1264551877975464,0.851282000541687,0.35839417576789856
13,0.9504504203796387,0.13775353133678436,0.9025640487670898,0.22032757103443146
14,0.9621621370315552,0.10558769851922989,0.9435896873474121,0.15707942843437195
15,0.953153133392334,0.13827209174633026,0.9384614825248718,0.15914349257946014
16,0.9630630016326904,0.10425948351621628,0.9076922535896301,0.2050440013408661
17,0.9612612128257751,0.09583286941051483,0.923076868057251,0.17451691627502441
18,0.9639639258384705,0.09278526157140732,0.9384614825248718,0.15517695248126984
19,0.9828828573226929,0.07395967841148376,0.9076922535896301,0.17791463434696198
