epoch,accuracy,loss,val_accuracy,val_loss
9,0.6792792677879333,0.7040634155273438,0.8666666150093079,0.3361359238624573
10,0.9189189076423645,0.19325506687164307,0.9641025066375732,0.1025431752204895
11,0.9603603482246399,0.10767664015293121,0.9641025066375732,0.07296456396579742
12,0.9666666388511658,0.08826567232608795,0.9076922535896301,0.20389112830162048
13,0.9747747182846069,0.06838218122720718,0.9692307114601135,0.08115728199481964
14,0.990990936756134,0.026253564283251762,0.9692307114601135,0.06082404404878616
15,0.9882882237434387,0.034853745251894,0.9743589162826538,0.06693241000175476
16,0.9936936497688293,0.0186286810785532,0.9743589162826538,0.06852077692747116
17,0.9963963627815247,0.010783038102090359,0.9641025066375732,0.09599236398935318
18,0.9963963627815247,0.010193148627877235,0.9743589162826538,0.06529174000024796
19,0.9999999403953552,0.0035191825591027737,0.9641025066375732,0.13018402457237244
