epoch,accuracy,loss,val_accuracy,val_loss
0,0.32072070240974426,1.1045044660568237,0.38461536169052124,1.0978434085845947
1,0.3657657504081726,1.0910967588424683,0.4820512533187866,1.0870455503463745
2,0.4423423111438751,1.0767301321029663,0.46666663885116577,1.075439214706421
3,0.476576566696167,1.0632399320602417,0.47179484367370605,1.0641932487487793
4,0.46666663885116577,1.0589627027511597,0.5179486870765686,1.0568193197250366
5,0.4675675630569458,1.0519936084747314,0.5487179160118103,1.044545292854309
6,0.5171170830726624,1.0351824760437012,0.5538461208343506,1.035738229751587
7,0.514414370059967,1.0300612449645996,0.5128204822540283,1.0268656015396118
8,0.5441440939903259,1.0178296566009521,0.5743589401245117,1.0181655883789062
9,0.521621584892273,1.0127595663070679,0.4358974099159241,1.0180158615112305
