epoch,accuracy,loss,val_accuracy,val_loss
9,0.8963963389396667,0.286590576171875,0.9435896873474121,0.14215481281280518
10,0.9639639258384705,0.09645956754684448,0.343589723110199,4.710000514984131
11,0.5558558106422424,1.5070817470550537,0.8358973860740662,0.4248015582561493
12,0.7990990877151489,0.46963438391685486,0.3333333134651184,6203.466796875
13,0.3657657504081726,1511.4306640625,0.4256410002708435,115.73958587646484
14,0.429729700088501,103.7098617553711,0.34871792793273926,141.7646484375
15,0.35945945978164673,46.05118179321289,0.3948717713356018,12.682515144348145
16,0.4540540277957916,10.708268165588379,0.3333333134651184,10126.80078125
17,0.337837815284729,4533.80029296875,0.3128204941749573,1117.8560791015625
18,0.3639639616012573,1236.0584716796875,0.343589723110199,578.3677368164062
19,0.36486485600471497,1093.0296630859375,0.3333333134651184,40566.21875
