epoch,accuracy,loss,val_accuracy,val_loss
9,0.5972972512245178,0.847131073474884,0.7897435426712036,0.42599859833717346
10,0.8477477431297302,0.36365389823913574,0.9538460969924927,0.1345118284225464
11,0.9513512849807739,0.14187699556350708,0.9743589162826538,0.0677192211151123
12,0.9324324131011963,0.17207470536231995,0.9641025066375732,0.07243888825178146
13,0.9630630016326904,0.08747299760580063,0.9743589162826538,0.08992116153240204
14,0.9666666388511658,0.07521630078554153,0.9641025066375732,0.0795244351029396
15,0.9792792201042175,0.06302807480096817,0.9538460969924927,0.18914169073104858
16,0.9693693518638611,0.08510911464691162,0.9794871211051941,0.03899949789047241
17,0.9891891479492188,0.03593413531780243,0.9846153259277344,0.04882645606994629
18,0.9891891479492188,0.03064112178981304,0.9846153259277344,0.04984148591756821
19,0.9873873591423035,0.03322445973753929,0.9641025066375732,0.08971425145864487
