epoch,accuracy,loss,val_accuracy,val_loss
9,0.7432432174682617,0.6076903939247131,0.8666666150093079,0.4053533971309662
10,0.8117116689682007,0.4737628400325775,0.8820512294769287,0.3464207053184509
11,0.8351351022720337,0.43311789631843567,0.9076922535896301,0.2799578607082367
12,0.882882833480835,0.3269330561161041,0.9025640487670898,0.24620993435382843
13,0.8909909725189209,0.2973869740962982,0.3948717713356018,4.813051700592041
14,0.514414370059967,1.3570101261138916,0.7179486751556396,0.6123469471931458
15,0.6864864826202393,0.6338405013084412,0.7333332896232605,0.5591772198677063
16,0.7414414286613464,0.5218939185142517,0.3333333134651184,9.189896583557129
17,0.5621621608734131,2.3031816482543945,0.5384615063667297,4.515067100524902
18,0.6207206845283508,1.278639554977417,0.7589743137359619,0.5369560122489929
19,0.7549549341201782,0.5193652510643005,0.815384566783905,0.43556347489356995
