epoch,accuracy,loss,val_accuracy,val_loss
0,0.4630630314350128,1.241881012916565,0.6923076510429382,0.729794979095459
1,0.7063062787055969,0.6618302464485168,0.7641025185585022,0.5834153294563293
2,0.7963963747024536,0.5164008736610413,0.8717948198318481,0.3943449556827545
3,0.8441441059112549,0.41574621200561523,0.8820512294769287,0.35867950320243835
4,0.8801801204681396,0.3333088159561157,0.8923076391220093,0.30468040704727173
5,0.8666666150093079,0.31986019015312195,0.8974358439445496,0.3128657341003418
6,0.8927927613258362,0.28445059061050415,0.9128204584121704,0.2875404953956604
7,0.9144144058227539,0.24280260503292084,0.8923076391220093,0.24619708955287933
8,0.9135134816169739,0.23712660372257233,0.9179486632347107,0.23620127141475677
9,0.9306305646896362,0.21716181933879852,0.923076868057251,0.23356471955776215
