epoch,accuracy,loss,val_accuracy,val_loss
9,0.9036035537719727,0.26093989610671997,0.9435896873474121,0.1385844349861145
10,0.975675642490387,0.07823797315359116,0.9333332777023315,0.19248345494270325
11,0.9792792201042175,0.05584635213017464,0.9435896873474121,0.16170616447925568
12,0.9945945739746094,0.018108099699020386,0.9641025066375732,0.11809264868497849
13,0.9981981515884399,0.012624885886907578,0.9487178921699524,0.14263352751731873
14,0.9981981515884399,0.012228543870151043,0.7641025185585022,0.7043811678886414
15,0.8441441059112549,0.43633604049682617,0.9128204584121704,0.22322484850883484
16,0.9567567110061646,0.12642601132392883,0.958974301815033,0.12773364782333374
17,0.9792792201042175,0.07604555785655975,0.3333333134651184,1.9806933403015137
18,0.3657657504081726,1.3187570571899414,0.4256410002708435,1.0653399229049683
19,0.5072072148323059,1.0345207452774048,0.6564102172851562,0.9698798656463623
