epoch,accuracy,loss,val_accuracy,val_loss
9,0.9414414167404175,0.1910708248615265,0.9641025066375732,0.15469980239868164
10,0.9621621370315552,0.11599403619766235,0.9538460969924927,0.15683940052986145
11,0.976576566696167,0.08333206176757812,0.9641025066375732,0.11924091726541519
12,0.9846846461296082,0.06656959652900696,0.9641025066375732,0.1388886272907257
13,0.9945945739746094,0.04886608570814133,0.9641025066375732,0.15679572522640228
14,0.9927927255630493,0.04485112428665161,0.9692307114601135,0.10359679162502289
15,0.9999999403953552,0.029773440212011337,0.958974301815033,0.10496554523706436
16,0.9972972273826599,0.031274791806936264,0.9743589162826538,0.09242171049118042
17,0.99909907579422,0.02046540193259716,0.9692307114601135,0.09840302169322968
18,0.9846846461296082,0.05389805883169174,0.958974301815033,0.1351166069507599
19,0.99909907579422,0.02077026106417179,0.9641025066375732,0.10155477374792099
